m,n,rnd,ovf,accuracy,total_samples,correct,elapsed_time,throughput
0,0,nearest,saturate,9.8,10000,980,85.72087740898132,116.65769532769924
0,1,nearest,saturate,9.8,10000,980,86.968186378479,114.98457558354445
0,2,nearest,saturate,9.8,10000,980,86.77736830711365,115.23741956092763
0,3,nearest,saturate,9.8,10000,980,86.96808695793152,114.98470703210054
